,id,titre,objet,adrs,dept,region,social_object1_libelle,social_object2_libelle,facebook_url,helloasso_url
625,W751256743,THE OKWELIANS,"the Okwelians est un cercle réunissant des femmes et hommes qui ont pour mission de bâtir une communauté de leaders éthiques et responsables, engagés pour la transformation du Cameroun, de l'Afrique et du monde par l'innovation sociale",23-25 rue jean jacques rousseau 75001 paris,Paris,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AUTRES,https://www.facebook.com/theokwelians/,https://www.helloasso.com/associations/corbieres-orientation-occitanie-raid-evasion/evenements/raid-des-corbieres
626,W751256749,RÉSEAU INTERNATIONAL DES PRINCESSES ET REINES MÈRES D'EUROPE,"développer et la promouvoir de la culture et des traditions du peuple Bamilikés du Ndé au Cameroun dans l'espace SCHENGEN et particulièrement en France ;
Participer aux actions de développement culturel, économique, socio-éducatif, agricole, sanitaire et environnementale pour l'amélioration des conditions de vie de la population camerounaise et en particulier du peuple Bamiliké du Ndé au Cameroun ;
RIPREM-E travaille en synergie avec le RIPREM d'Afrique ;",28 rue des chaufourniers 75019 paris,Paris,Île-de-France,AIDE À L'EMPLOI/ DÉVELOPPEMENT LOCAL/ PROMOTION DE SOLIDARITÉS ÉCONOMIQUES/ VIE LOCALE,ENVIRONNEMENT/  CADRE DE VIE,https://www.facebook.com/R%C3%A9seau-International-Des-Princesses-et-Reine-M%C3%A8re-Du-Nd%C3%A9-110651107218553/,https://www.helloasso.com/associations/reseau-entreprendre-atlantique/evenements/dej-reseau-de-novembre
627,W751256874,GRASSFIELDS EMPOWERMENT  AND DEVELOPMENT,"regrouper tous les filles et fils de la région de l'Ouest - Cameroun; contribuer à la consolidation des liens de fraternité, d'amitié, d'entraide et de solidarité agissante entre les membres de l'association ainsi qu'à leur épanouissement; promouvoir la solidarité et l'entraide pour un progrès social et économique durable des membres et des populations de la Région de l'Ouest- Cameroun, promouvoir les actions caritatives en faveur des villages Bamileké et contribuer à leur  développement; contribuer à la promotion du développement économique de la Région de l'Ouest Cameroum; favoriser le réseautage entre les membres de l'association; participer à la lutte contre l'exode rural par l'éducation, la santé, l'emploi et les infrastructures vitales; promouvoir et valoriser la culture Bamileké l'association a pour devise Fraternité- Unité -Progrès",8 avenue philippe auguste 75011 paris,Paris,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),SANTÉ,https://www.facebook.com/groups/233506664591649/,https://www.helloasso.com/associations/s-e-e-d-solidarity-equity-empowerment-and-development
628,W751257086,UNION DES BANGOUA DE FRANCE ET D EUROPE,"rassembler tous les ressortissants et sympathisants du village bangoua résidants en France et à l' étranger;
Promouvoir la culture, renforcer la solidarité l'entraide et la convivialité; participer à des projets de développement rural à l'épanouissement dans le village bangoua (cameroun)",118 130 avenue jean jaures 75019 paris,Paris,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AIDE À L'EMPLOI/ DÉVELOPPEMENT LOCAL/ PROMOTION DE SOLIDARITÉS ÉCONOMIQUES/ VIE LOCALE,https://www.facebook.com/BangouaEurope,https://www.helloasso.com/associations/la-generale-bangoua-de-france
629,W751257126,ELITES NDE DIASPORA,"rassembler les fils et filles majeures des conjoint (e) s des filles et fils des 13 groupements du département du nde de la région ouest du Cameroun résidant en France ; ses objectifs sont de créer entre les membres des liens de fraternité, de solidarité, de collaboration pour une entraide mutuelle et des échanges aussi bien économiques que culturels dans tous les domaines ; défendre par tous les moyens les intérêts de ses membres et plus généralement ceux des 13 groupements du nde ; solliciter les aides financières et donations pour la santé et l'éducation des enfants démunis ;",88 boulevard ney 75018 paris,Paris,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),REPRÉSENTATION/ PROMOTION ET DÉFENSE D'INTÉRÊTS ÉCONOMIQUES,https://www.facebook.com/ENDEDIAofficiel/,https://www.helloasso.com/associations/federation-gueoul-diaspora
630,W751257475,ALLO WINNIE SAVANNAH,venir en aide aux victimes de guerre dans la zone anglophone du Cameroun ; lutter contre les discriminations et injustices en tout genre,129 rue de crimee 75019 paris,Paris,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AUTRES,https://www.facebook.com/public/Winnie-Savannah,https://www.helloasso.com/
631,W751257537,NDE ACTION SOLIDAIRE AMBITIEUSE ( NASA),"assister les personnes nécessiteuses de la ville de paris par des actions et des projets sociaux afin d'exprimer notre humanisme par des actions directes et concrètes ou indirectement en nous mettant à la disposition des associations à utilité publique qui uvrent dans ce sens ; entretenir l'entraide sur toutes les formes entre les membres afin d'exprimer notre fraternité,  ndé action solidaire ambitieuse en abrégée nasa rassemble les filles et fils du département du ndé au Cameroun pour mener les projets de développement dans nos différents villages d'origines pour améliorer les conditions de vies de nos populations",94 rue de montreuil 75011 paris,Paris,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AUTRES,https://www.facebook.com/ndedeluxe/,https://www.helloasso.com/associations/association-numerique-actions-solidaires
632,W751257781,HAUT CONSEIL DES CAMEROUNAIS DE L'EXTERIEUR-FRANCE,"fédérer les citoyens et citoyennes du Cameroun et d'origine camerounaise ainsi que leur famille vivant en France sans distinction aucune et sans discrimination ethnique, de sexe, de religion, de statut social, de nationalité, de langue, et d'appartenance politique en vue de permettre à ses membres de : promouvoir l'unité, le vivre-ensemble, la cohésion, le patriotisme et la solidarité des camerounais de France ; 	d'acquérir les connaissances et les compétences requises en matière de coopération internationale, de développement endogène et de lutte contre toute forme d'exclusion, d'inégalité et de discrimination, en France et au Cameroun; de disposer d'un espace d'échanges et d'informations pour les membres et sympathisants et en même temps être un centre de ressources fournissant à ses membres tout appui ou conseil nécessaire au renforcement de leurs capacités d'action; faciliter les interactions entre les camerounais de France et les différentes parties prenantes telles que la société civile, le monde des affaires, le gouvernement et ses membres, les médias, le corps diplomatique, les investisseurs étrangers, les organisations internationales, et la communauté internationale d'une façon générale; d'accéder aux divers dispositifs d'appui au développement socio-économique et culturel et à la solidarité nationale et internationale, en France, au Cameroun, en Europe et dans le reste du monde ;
contribuer au développement et à la consolidation des relations entre la France et le Cameroun en proposant de
promouvoir l'image socio-économique et culturelle du Cameroun en France et partout dans le monde,
organiser différents types d'actions et d'événements (forums, conférences, séminaires, spectacles, recherche et remise de dons) auprès des investisseurs et des touristes; identifier et promouvoir les talents et les projets pertinents dans la diaspora camerounaise de France",10 cite1 popincourt 75011 paris,Paris,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),CLUBS DE LOISIRS/ RELATIONS,https://www.facebook.com/PositveiDiaspora/,https://www.helloasso.com/associations/haut-conseil-des-asiatiques-de-france-hcaf
633,W751258199,PANS SANS FRONTIERE,"favoriser la rencontre, la solidarité et le partage entre les ressortissants des villages Pans, en vue dans le long terme de mener à bien des projets communs sociaux et culturels, dans notre pays d'accueil la France, et dans nos villages respectifs au Cameroun",16 rue pierre reverdy 75019 paris,Paris,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),ACTION SOCIOCULTURELLE,https://www.facebook.com/polonaisessansfrontieres/,https://www.helloasso.com/associations/pompiers-sans-frontieres
634,W751258325,OLD KING PROJECT (OKP),"agir en faveur du groupement Mandouka, un ensemble de villages situés au nord-ouest de Douala, dans la commune de Bonaléa, département du Moungo, région littoral, au Cameroun ; forts de compétences dans la création et le pilotage de projets, les membres de l'association ont souhaité initier et coordonner des projets en faveur du groupement Mandouka et de permettre la convergence des énergies de partenaires institutionnels publics français et camerounais, d'institutions internationales, d'entreprises européennes et d'associations issues des deux continents ;
en ayant une vision globale des projets et des actions à mettre en uvre, l'association a pour vocation à rassembler des acteurs locaux et internationaux pour agir de concert en mutualisant leurs compétences, leurs moyens et leurs efforts ; à l'heure où le monde est en pleine mutation et reconfiguration, il nous est apparu essentiel de coordonner un ensemble d'actions à destination d'une région du Cameroun particulièrement touchée par les effets de la paupérisation, du réchauffement climatique et par l'exode rural au cours des 50 dernières années ; l'association s'engage dans la coordination de dynamiques individuelles et collectives, la gestion de projets portés par des institutions publiques ou privées, par des entreprises, des associations et des ONG, qu'elles soient françaises, camerounaises ou plus largement européennes ; l'association a vocation à être un support et un leader pour mener à bien des projets structurants pour le groupement Mandouka, en visant notamment la rénovation ou la création d'infrastructures collectives ; la création ou la rénovation de lieux publics ou destinés au public ; l'amélioration des conditions de vie des habitants du groupement, en mettant en place des moyens ou en déployant des technologies leur permettant de rester vivre dans leur village ; la facilitation de l'accès à l'éducation, à la culture et aux pratiques sportives des habitants ; l'aide à la création d'entreprise ou d'associations, et le développement de l'autonomisation des populations ; l'accompagnement à de nouvelles dynamiques environnementales, agricoles ou de cultures vivrières, à l'exploitation sylvicole raisonnée, et aux nouvelles techniques d'élevage ou de piscicoles ;la formation des populations, des élus et des chefs traditionnels à la gestion et à la conduite de projets",5 rue de turbigo 75001 paris,Paris,Île-de-France,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,https://www.facebook.com/OLD-KING-103683918263996/,https://www.helloasso.com/associations/glaz-project
635,W751258933,BADOUMVENDIASPORA2020,"bADOUMVENDIASPORA2020 est une association à but non lucratif ayant pour objet :  le développement socio-économique des villages de l'ouest du Cameroun;  de rassembler ses membres au moins une fois par an en assemblée générale; d'organiser des manifestations en vue de faire connaitre notre histoire et notre actualité,
 de soutenir et accompagner les initiatives locales en matière éducative, culturelle, sanitaire et socio-économique",44 rue sibuet 75012 paris,Paris,Île-de-France,AIDE À L'EMPLOI/ DÉVELOPPEMENT LOCAL/ PROMOTION DE SOLIDARITÉS ÉCONOMIQUES/ VIE LOCALE,ACTION SOCIOCULTURELLE,https://www.facebook.com/badoumjouets/,not found
636,W751259157,"PAUL BIYA POUR L'EDUCATION, LA CULTURE ET LA LIBERTÉ D'EXPRESSION","soutenir matériellement, moralement et financièrement les élèves et les étudiants non scolarisés ou sous-scolarisés au Cameroun; faire la promotion des différentes cultures, langues, rites et traditions du Cameroun à l'étranger et au Cameroun; promouvoir la liberté de la presse, la liberté d'opinion et la liberté d'expression dans la communauté Camerounaise à travers des séminaires, conférences",45 rue de maubeuge 75009 paris,Paris,Île-de-France,CULTURE/ PRATIQUES D'ACTIVITÉS ARTISTIQUES/ PRATIQUES CULTURELLES,CLUBS/ CERCLES DE RÉFLEXION,https://www.facebook.com/FondationPaulBiya/,https://www.helloasso.com/associations/pagans-libres-paiens/collectes/les-films-de-divulgation-qui-changent-la-donne-d-oleg-de-normandie
637,W751259368,CLUB DES AMIS DE LA RENAISSANCE (CAR),"constituer un réseau de partenariats privilégiés, dans la perspective d'apporter son soutien financier, matériel et idéologique aux forces démocratiques et en particulier au Mouvement pour la Renaissance du Cameroun",83 boulevard magenta 75010 paris,Paris,Île-de-France,CONDUITE D'ACTIVITÉS ÉCONOMIQUES,DÉFENSE DE DROITS FONDAMENTAUX/ ACTIVITÉS CIVIQUES,https://www.facebook.com/arcgaillon/,https://www.helloasso.com/associations/club-des-amis-de-la-renaissance
638,W751259447,MERLIN DESIGN ASSOCIATION,"apolitique et areligieux d'aider au développement et à l'éducation de la jeunesse et de l'enfance notamment en difficultés scolaires au Cameroun et en France par des activités sportives, culturelles et d'insertion",117 boulevard lefebvre 75015 paris,Paris,Île-de-France,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,ÉDUCATION  FORMATION,https://fr-fr.facebook.com/AssociationMerlin/,https://www.helloasso.com/associations/merlin
639,W751259601,ASSOCIATION VINCENT DE PAUL (A V D P),"l'assistanat en dons et matériels en Afrique Subsaharienne ; l'organisation non gouvernementale association vincent de paul est une association humanitaire qui lutte contre la pauvreté en Afrique, particulièrement au Cameroun ; attentive à l'homme dans sa tridimensionnalité corps, âme, esprit, elle accompagne des populations décidées à se mobiliser pour sortir de la misère",127 avenue de versailles 75016 paris,Paris,Île-de-France,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,https://fr-fr.facebook.com/Association-St-Vincent-de-Paul-1334175370016554/,https://www.helloasso.com/associations/association-saint-vincent-de-paul-accueil-15
640,W751259807,NDAB BIKOKOO PARIS CENTRE,"favoriser le rapprochement des ressortissants BASSA'A, MPÔ et BATI de France, de promouvoir leur solidarité et leur développement social en France, en Europe, aux États-Unis et en Asie, ainsi que de faciliter les échanges et la coopération dans les domaines sociaux, culturels et éducatifs entre la France, le Cameroun et divers pays dans lesquels lesdits ressortissants sont établis ;",6 place henri frenay 75012 paris,Paris,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),CULTURE/ PRATIQUES D'ACTIVITÉS ARTISTIQUES/ PRATIQUES CULTURELLES,https://www.facebook.com/ndabbikokoo/,https://www.helloasso.com/associations/ndab-bikokoo-paris-sud
641,W751260599,NDE MAISON MERE PARIS,"rassembler les fils et filles des treize groupements du département du NDE de la Région Ouest -du Cameroun résidant en France; créer entre les membres, des liens de fraternité, de solidarité, de collaboration, pour une entraide mutuelle et des échanges aussi bien économiques que culturels dans tous les domaines; promouvoir toute action qui contribue au bien des individus et des familles;
défendre par tous les moyens les intérêts de ses membres, et plus généralement, ceux des treize groupements du NDE",8 rue de laghouat 75018 paris,Paris,Île-de-France,ACTION SOCIOCULTURELLE,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),https://www.facebook.com/groups/2062378207247437/,https://www.helloasso.com/associations/maison-des-femmes-de-paris
642,W751261762,ASSOCIATION MAISON ROSE : CARE & BUILD (AMRCB),"oeuvre pour l'épanouissement et l'émancipation des femmes et enfants d'ici et d'ailleurs se trouvant en situation de précarité, en assurant leur éducation, insertion dans la société et aide au logement ; l'association favorise la scolarisation des orphelins en Afrique et au Cameroun en particulier afin d'améliorer leurs espaces de vie ; maison rose : care & build a pour vision de bâtir des fondations stables pour assurer un véritable changement, un impact positif et durable pour que des vies soient transformées, tel est l'élan que l'AMRCB a pour devise, aimer, partager et bâtir",91 rue saint-honore 75001 paris,Paris,Île-de-France,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,https://www.facebook.com/Maison-Rose-Paris-585177181949050/,https://www.helloasso.com/associations/maison-rose-association
643,W751261828,RETRAITE DIASPORA NETWORK,"fédérer les anciens élèves du Collège de la Retraite qui résident hors du Cameroun afin d'oeuvrer pour que chaque membre : s'épanouisse et développe des liens de solidarité et d'amitié au sein de l'association, participe au développement de la notoriété du Collège, maintienne l'esprit et la mémoire du Collège, et soutienne les élèves du Collège",110 boulevard auguste blanqui 75013 paris,Paris,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AUTRES,https://fr-fr.facebook.com/globaldiaspora/,https://www.helloasso.com/associations/association-challandaise-des-preretraites-et-retraites
644,W751262468,COMETA,"accueil et formation des chirurgiens africains (Côte d'Ivoire, Cameroun) ainsi que des missions d'enseignements dans leurs pays",8 10 rue de la folie regnault 75011 paris,Paris,Île-de-France,ÉDUCATION  FORMATION,SANTÉ,https://fr-fr.facebook.com/cometa.com.tn/,not found
645,W761003166,DIPITA,"au Cameroun, réinsérer les enfants de la rue dans leur famille en aidant celles-ci par le biais du travail et de l'éducation",27 rue de la republique 76440 forges-les-eaux,Seine-Maritime,Normandie,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,https://www.facebook.com/Dipita.hope.for.the.hopeless/,not found
646,W761003533,"SOLIDARITE, ESPOIR ET SOURIRES POUR LE VILLAGE MEKODO","favoriser le développement de Mekodo, Adoua, Nikol-Essong, Miende et autres villages (département du Nyong et Mfoumou, centre du Cameroun) dans les domaines de l'éducation, de la santé, de l'agriculture, de l'amélioration de l'habitat et de la distribution de l'eau et de l'électricité",6 impasse de l'eglise 76270 quievrecourt,Seine-Maritime,Normandie,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,https://www.facebook.com/people/SOLIDARITE-ESPOIR-ET-SOURIRES-POUR-LE-VILLAGE-MEKODO/100080179402759/,https://www.helloasso.com/associations/sourire-et--espoir
647,W762001911,SOLIBA SOLIDARITE LILLEBONNE BAFANG LES COLLEGIENS EN ACTION,contribuer à la construction d'un monde plus solidaire et au développement équilibré et durable en réalisant toute action visant à: promouvoir des actions de solidarité et de développement entre les collégiens de Lillebonne (76) et les collégiens de Saint Paul à Bafang (Cameroun); promouvoir des comportements éco-responsables pour un développement durable; promouvoir des échanges entre la France et le Cameroun,rue du moulin enrage 76170 lillebonne,Seine-Maritime,Normandie,ÉDUCATION  FORMATION,AUTRES,https://fr-fr.facebook.com/Union-des-Artistes-du-changement-363617280866714/videos/bafang-encore-en-action-le-f%C3%A9d%C3%A9ralisme-est-lunique-option-de-la-survie-du-kameru/1039185353485989/,https://www.helloasso.com/associations/foyer-socio-educatif-fse-du-college-edmee-jarlaud/collectes/solidarite-ukraine
648,W762010811,ASSOCIATION HELPDEM (AHD),"venir en aide aux familles et enfants en situation de précarité en Afrique et particulièrement au Cameroun ;
collecter des dons de toute nature à destination des orphelinats, écoles primaires, et toute autre structure d'encadrement ou de prise en charge des enfants / jeunes ;
lutter contre la pauvreté à travers des actions d'accompagnement de jeunes à la réalisation de projets professionnels ;",21 rue de bosquet 76133 rolleville,Seine-Maritime,Normandie,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,https://www.facebook.com/people/Association-HelpDem/100064624308982/,https://www.helloasso.com/associations/association-help
649,W763001175,MAISON DE LA TRESSE ET DE L'ART AFRICAIN ASSOCIATION (MATARAF.ASS),"Développer et faire connaitre les tresses, nattes, tissages africains, la sculpture africaines en particulier du Cameroun et du Niger
Organisation des spectacles, soirée, défilés, expositions des objets d'art africain",9 rue jules siegfried 76100 rouen,Seine-Maritime,Normandie,CULTURE/ PRATIQUES D'ACTIVITÉS ARTISTIQUES/ PRATIQUES CULTURELLES,AUTRES,https://fr-fr.facebook.com/MAISONDELATRESSE/,https://www.helloasso.com/associations/association-franco-ukrainienne-tryzub
650,W763002033,LE KOGOGO,Apporter une aide au développement sanitaire favoriser l'accès à l'école et aux nouvelles technologies principalement au Cameroun,3 rue suzanne savale 76120 le grand-quevilly,Seine-Maritime,Normandie,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,https://fr-fr.facebook.com/kogogo.kogogo.5,https://www.helloasso.com/associations/tennis-club-preserville/boutiques/operation-textile
651,W763011406,TOTO'AFRICA,organisation d'animations pour promouvoir et organiser une action humanitaire en faveur du Cameroun,240  242 route de darnetal 76000 rouen,Seine-Maritime,Normandie,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,https://www.facebook.com/totoband/videos/africa-official-hd-video-toto/569112391063079/,https://www.helloasso.com/associations/basaba-africa/adhesions/soutenir-ou-adherer-a-basaba-africa-2022-2023
652,W763012091,CHAMBRE DE COMMERCE DU BASSIN DU FLEUVE CONGO,"assurer la représentation, la protection et la promotion des intérêts communs des opérateurs économiques souhaitant investir ou développer des affaires avec les dix pays du bassin du fleuve Congo que sont : la République du Congo , la République Démocratique du Congo, l'Angola, le Gabon,la Tanzanie, la Zambie, le Cameroun, la République centrafricaine, le Burundi et la le Rwanda »), oeuvrer à fédérer les opérateurs économiques autour de dynamiques communes en les informant et en les assistant à tous les stades de leur développement et en défendant leurs intérêts généraux auprès de l'Etat, des collectivités et des bailleurs de fonds, être impliquée dans des activités économiques d'intermédiation, de formation, de conseil, de communication, de location d'immeubles à usage commercial, dont elle peut tirer des rétributions",7 square du hainaut 76240 le mesnil-esnard,Seine-Maritime,Normandie,REPRÉSENTATION/ PROMOTION ET DÉFENSE D'INTÉRÊTS ÉCONOMIQUES,AUTRES,https://www.facebook.com/people/Chambre-de-Commerce-de-Brazzaville/100065228943911/,https://www.helloasso.com/associations/les-deux-rives-du-fleuve-congo-et-le-val-d-oise-france
653,W763018669,FAMILLE HAUT-NKAM DE ROUEN,"de réunir les fils et filles du haut-nkam, de renforcer les liens fraternels et de solidarité, de promouvoir la culture et la tradition haut nkamoise en particulier et camerounaise en général, et enfin de mener des actions sociales en france et à l'international pour combattre toute forme de souffrance
, et tous objets similaires, connexes ou complémentaires ou susceptibles d'en favoriser la réalisation ou le développement",17 rue d ornay 76000 rouen,Seine-Maritime,Normandie,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AUTRES,https://www.facebook.com/Famille-haut-nkam-de-turquie-1656859144587144/videos/famille-haut-nkam-en-plein-s%C3%A9ance-23-04-2016/1682798528659872/,https://www.helloasso.com/associations/association-haut-nkam-de-mons-et-environ
