,Unnamed: 0,id,titre,objet,adrs_numvoie,adrs_typevoie,adrs_libvoie,adrs_codepostal,adrs_libcommune,siteweb,adrs,dept,region,social_object1_libelle,social_object2_libelle,longitude,latitude,facebook_url,helloasso_url
1640,1706979,W913000472,ASSOCIATION SAWA DES ULIS (A.S),promouvoir par tous les moyens le resserrement social et culturel de ses membres ; d'oeuvrer dans le cadre du renforcement de leur unité pour le rapprochement de tous les ressortissants camerounais ; de susciter et collecter l'épargne au niveau de se membres ; de pratiquer l'entre-aide sous toutes ses formes au sein de tous ses membres,,,2 Résidence  Les Avelines,91940,Les   Ulis,,2 residence les avelines 91940 les ulis,Essonne,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),2.1701573,48.681708,https://www.facebook.com/associationsawa/posts/,https://www.helloasso.com/associations/association-sawa
1641,1707499,W913000992,"JEUNESSE-ACTION-RENAISSANCE-DON-INSERTION-NOUVEAU  ""JARDIN""","apporter un soutien et de favoriser le développement culturel, éducatif, sanitaire, social et économique du Cameroun, en collaboration étroite avec les populations et autorités locales ; de développer des liens de solidarité, de coopération et d'amitié avec le Cameroun, en s'enrichissant mutuellement de nos différences, dans la tolérance et le respect",7,ALL,des Charmes,91290,La    Norville,,7 allee des charmes 91290 la norville,Essonne,Île-de-France,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,2.265001697910363,48.5799385,https://www.facebook.com/NouvellesRenaissances/videos/nouvelles-renaissances-2022-le-jardin-de-la-france/3293576954208767/,https://www.helloasso.com/associations/le-jardin-d-esia/adhesions/atelier-et-chantier-d-insertion-le-jardin-d-esia
1642,1707861,W913001354,BONA MBOULE WANJE DE BONAMINKENGUE EN FRANCE,"regrouper des enfants et petits-enfants de BONA MBOULE WANJE de BONAMIKENGUE en France ; elle poursuit notamment des objectifs suivants : recenser les personnes âgées et de les aider dans leurs courses quotidiennes dans nos cités ; initier les enfants en difficultés à l'outil informatique dans nos quartiers ou cités en France et conjointement à Douala au Cameroun ; aider et assister les jeunes en difficultés scolaires de nos cités (soutiens, devoirs et autres...) durant toute l'année ; pendant les week-ends, les vacances scolaires, occuper les jeunes enfants à travers les tournois sportifs ; d'organiser dans nos cités ou quartiers les journées culturelles, thèmes ; organiser les jumelages entre les quartiers ou les jeunes des cités avec la ville de Douala au Cameroun à la culture africaine",9,RUE,des Hortensias,91380,Chilly-Mazarin,,9 rue des hortensias 91380 chilly-mazarin,Essonne,Île-de-France,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,2.3109861,48.7073481,https://www.facebook.com/bonafloorcarefrance/,https://www.helloasso.com/associations/ecologica
1643,1708835,W913002330,VILLAGE ACTIONS SOCIO-CULTURELLES DES TRADITIONS AFRICAINES (VILLAGE A.S.T.A),"rassembler les femmes et les hommes culture de bonne volonté en vue d'oeuvrer au rayonnement de la culture Camerounaise au Cameroun, en Afrique, en Europe et partout dans le monde ; collaborer étroitement avec : CU.S.A.S. créé au Cameroun le 1er décembre 2000 ; mener les actions visant à promouvoir les valeurs culturelles camerounaises africaines en général par l'organisation ; ateliers de danses, chants, musiques, percussions, expositions diverses ; ateliers et découvertes de l'art divinatoire ""koombok"" par le tirage des kori (petits coquillages blancs) ; participer à l'appui au développement durable en Afrique ; sauvegarder les droits des femmes (jeunes filles, célibataires, orphelines, mères, veuves, au foyer, abandonnées), collaborer avec d'autres organisations similaires en Afrique, Europe ou tout autre continent ; aider les jeunes dans des projets en matières artistiques ou de créations d'activités ; développer la solidarité entre les membres ou adhérents, Village A.S.T.A. (Actions Socioculturelles des Traditions Africaines) est libre d'adhérer à une plate forme de son choix",12,RUE,de Wissous,91420,Morangis,,12 rue de wissous 91420 morangis,Essonne,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AUTRES,2.3353475,48.7066421,https://www.facebook.com/Village-a-s-t-a-100227172312503/,https://www.helloasso.com/associations/axe-humanitaire-des-volontes-europeennes-et-camerounaises-de-france-ahvec/formulaires/2/widget-bouton
1644,1708858,W913002353,CONSEIL DES FORCES POUR LA MODERNITE DU CAMEROUN (C.F.M.C.),"mener des expertises, des études et des analyses scientifiques sur tous les domaines relatifs au vivre ensemble des sociétés africaines en général, et du Cameroun en particulier ; inscrire ses travaux au coeur du processus de décision de l'Etat afin de rationaliser et rendre intelligible l'action politique ; contribuer à l'élaboration d'un projet de société pour un Cameroun moderne et démocratique ; créer un réseau associatif international visant à mobiliser les compétences de la diaspora camerounaise pour refonder une société dynamique, entreprenante et prospère ; favoriser l'instauration de l'Etat de droit au Cameroun par l'expertise non partisane, l'accompagnement contractuel et le conseil pour le bien être du peuple camerounais ; produire des travaux scientifiques, par des ouvrages, des colloques, des tables rondes et conférences ; promouvoir des revues à caractère scientifique pour promouvoir des idées de liberté, de justice et de démocratie directe et participative; travailler au respect et à la défense des droits de l'homme et des peuples à disposer d'eux-mêmes et d'être une force de proposition",42,AV,Saint-Marc,91300,Massy,,42 avenue saint-marc 91300 massy,Essonne,Île-de-France,CLUBS/ CERCLES DE RÉFLEXION,AUTRES,2.2872772,48.7309267,https://www.facebook.com/RDMC.DMMC.Party/videos/le-cameroun-est-un-pays-gouvernable-que-le-rdmc-compte-moderniser-via-son-candid/2386743291546968/,https://www.helloasso.com/associations/maison-de-l-architecture-et-de-la-ville-paca/paiements/lecons-du-thoronet-la-modernite-du-thoronet-henri-gaudin-2014
1645,1708898,W913002393,AMITIE SAINT-MICHEL-SUR-ORGE/YAOUNDE,participer au développement et à la coopération avec les habitants de Yaoundé (Cameroun),10,RUE,Rameau,91240,Saint-Michel-sur-Orge,,10 rue rameau 91240 saint-michel-sur-orge,Essonne,Île-de-France,ACTION SOCIOCULTURELLE,AUTRES,2.3264848,48.6343209,https://www.facebook.com/ComiteAmitie,https://www.helloasso.com/associations/amitie-et-cooperation-france-cameroun
1646,1709586,W913003084,LA-HAUT DEMGO,soutenir la scolarité et améliorer le quotidien des enfants de Demgo situé à l'ouest du Cameroun,29,RUE,de Wissous,91320,Wissous,,29 rue de wissous 91320 wissous,Essonne,Île-de-France,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,2.3241665,48.7516333,https://www.facebook.com/demgo.de,https://www.helloasso.com/associations/espaces-formation
1647,1709619,W913003117,DEMOCRATIE ET DEVELOPPEMENT DU CAMEROUN (D.D.C.),"faciliter le travail des producteurs en proposant par tous les moyens existant et à venir les technologies, les produits ou les services susceptibles d'améliorer le quotidien des populations africaines tous secteurs confondus ; effectuer des actions de sensibilisation tant à destination des décideurs que des populations elles-mêmes ; effectuer des actions de promotion et de formation des populations à l'exercice démocratique, l'exercice citoyen, l'exercice civique ; effectuer des actions de promotion et de formation des populations à la compétition économique ; agir comme facilitateur ou intermédiaire permettant aux producteurs de la région d'accéder à divers marchés ou au micro-crédit par tous les moyens existants et à venir, notamment via Internet ; l'association s'interdit toute intervention politique partisane",11,RUE,du Périgord,91300,Massy,,11 rue du perigord 91300 massy,Essonne,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AUTRES,2.2989803,48.7360816,https://www.facebook.com/developpementducameroun/,https://www.helloasso.com/associations/aunocadev-auvergne-nord-cameroun-developpement
1648,1709842,W913003346,GRAIN DE SOLEIL,"aide au financement et à la construction d'un foyer destiné aux enfants du village de Manguen II au Cameroun ; l'idée étant de leur permettre d'accéder à la scolarité, à la santé et améliorer leurs conditions de vie ; l'association se propose d'atteindre ses objectifs, notamment par la collecte de dons, la vente de muguets, la vente de gâteaux, repas camerounais, organisation de loto",22,AV,Les Champs Lasniers,91940,Les Ulis,,22 avenue les champs lasniers 91940 les ulis,Essonne,Île-de-France,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,2.1701573,48.681708,https://www.facebook.com/GraindeSoleilfr/,https://www.helloasso.com/associations/les-gazelles-en-elec/collectes/panneaux-solaires
1649,1710067,W913003572,JOUETS ET LIVRES POUR TOUS (JLPT),"améliorer les conditions de scolarisation des enfants dans les écoles maternelles et primaires nécessiteuses en leur apportant des jouets et Livres à portée de tous ; elle vise également, pour des cas singuliers d'enfants orphelin des deux parents, l'attribution d'un cartable complet pour faciliter sa bonne prise en charge et sa scolarisation ; contribuant ainsi à la scolarisation des enfants ; l'association vise la promotion de leur éducation, partout où elle estime nécessaire et réalisable en Afrique en général, et au Cameroun en particulier ; l'objectif majeur est donc la promotion d'une éducation de qualité à ceux-ci afin de leur permettre de vivre pleinement le plaisir d'apprendre ; elle va inciter une large implication de tous pour offrir à ces école, des jouets éducatifs de toutes natures, adaptés à leur tranche d'âge et au contexte d'une part ; d'autre part l'association leur apporte des livres et offre à chaque école une bibliothèque, un centre de lecture, afin d'induire la lecture et l'alphabétisation à sa manière ; apprentissage qui cadre avec le développement du monde actuel ; sachant la place qu'occupe l'éducation des enfants dans le monde, l'association va agir sur tous les facteurs ayant des incidences dans le domaine éducatif, pour ainsi anticiper leur insertion sociale à l'âge adulte ; l'association agit là où le droit fondamental de cette catégorie de personnes est bafouée ; dans ce but, la sensibilisation du public est faite par tous les moyens autorisés par la Loi, notamment à travers le parrainage, liens de solidarité et fondement de l'association",1,RUE,Guichard,91290,Arpajon,,1 rue guichard 91290 arpajon,Essonne,Île-de-France,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,2.2477303,48.5902899,https://www.facebook.com/Jouetsetcadeauxpourtous.fr/,https://www.helloasso.com/associations/jouets-pour-tous
1650,1710106,W913003611,REVEIL CAMEROUNAIS (RC) - CAMEROONIAN AWAKENING (CA),"participer à l'amélioration de la vie sociale des jeunes dans les régions camerounaises les plus attardées dans leur développement ; pour y parvenir, elle concentrera ses efforts dans la santé, l'éducation, la culture et le sport ; oeuvrer pour le bien être des plus démunis à travers les services multiformes à la personne",7,RUE,Jean Jaurès,94600,Choisy-le-Roi,,7 rue jean jaures 94600 choisy-le-roi,Val-de-Marne,Île-de-France,ACTION SOCIOCULTURELLE,ACTION SOCIOCULTURELLE,2.4093664,48.7630238,https://fr-ca.facebook.com/Le-Reveil-Du-Citoyen-Camerounais-532191896929656/,https://www.helloasso.com/associations/reveil-citoyen-france-citizen-s-awakening/adhesions/adhesion-ou-renouvellement-d-adhesion-a-reveil-citoyen-france-1/widget-vignette-horizontale
1651,1710621,W913004126,RENAFRIQUE,mise en place de projets du développement solidaire de techniques agricoles et d'élevage en vue de réduire la pauvreté et prévenir l'exode rural en Afrique en général et au Cameroun en particulier ; elle oeuvre également pour le transfert de technologies et connaissances ; fait les actions d'échanges culturelles entre la France et le Cameroun,10,RUE,Jacques Brel,91240,Saint-Michel-sur-Orge,,10 rue jacques brel 91240 saint-michel-sur-orge,Essonne,Île-de-France,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,2.3137412,48.6304219,https://www.facebook.com/Renafrique/,https://www.helloasso.com/associations/association-pour-le-soutien-a-l-education-en-afrique-a-s-e-a
1652,1710898,W913004403,SYNERGY FOR DEVELOPMENT (SYDEV),"créer une solidarité fraternelle et amicale pouvant constituer le vivier d'un développement socio-économique et culturel de la société civile en France et au Cameroun ; promouvoir l'exploitation et l'utilisation des ressources locales, réaliser des projets et mini projets innovants et axés sur les besoins locaux, créer une synergie du savoir faire et des compétences de ses membres au service des populations locales ; la réussite de ses activités ne saurait se faire sans un apport financier, c'est pour cette raison que l'association s'engage à ce que toute activité économique liée à l'association soit à but non lucratif",1,RES,du Val,91120,Palaiseau,,1 residence du vallon 91120 palaiseau,Essonne,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AUTRES,2.2453842,48.7144587,https://www.facebook.com/synergy4dev,https://www.helloasso.com/associations/aitma-synergy-and-development
1653,1711352,W913004857,LES ACCAROS DU BONHEUR,"oeuvrer dans le domaine du social et de l'éducation afin de permettre à la jeunesse camerounaise de s'épanouir et de s'instruire à l'ère du temps ; construire des locaux adaptés et adéquates qui permettraient l'émancipation de la jeunesse (soutien scolaire, spectacles, bibliothèque, des journaux, des revues, des livres, de la joie et de la lumière)",1,ALL,des Bouleaux,91420,Morangis,,1 allee des bouleaux 91420 morangis,Essonne,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AUTRES,2.3290475,48.7086355,https://www.facebook.com/accrobonheurmartine/,https://www.helloasso.com/associations/castelroc-en-arifades
1654,1711472,W913004977,LES ENFANTS DE MAMIE JEANNE D'ARC,"aide à la santé, aide à l'éducation, aide à l'insertion des enfants n'ayant pas accès à l'éducation ; cette aide étant particulièrement destinée aux enfants situés dans les villages ruraux du Cameroun",28,RUE,Courdimanche,91940,Les   Ulis,,28 rue courdimanche 91940 les ulis,Essonne,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AUTRES,2.1771628,48.685068,https://www.facebook.com/people/Les-Enfants-de-Mamie-Jeanne-dArc/100070292378215/,https://www.helloasso.com/associations/association-la-jeanne-d-arc
1655,1711875,W913005390,ASSOCIATION D'ENTRAIDE DES RESSORTISSANTS BAKOKO RIVE GAUCHE SANAGA-MARITIME DE FRANCE (A.E.R.B.R.G.S.M),"rassembler tous les ressortissants Bakoko Rive Gauche Sanaga -Maritime de l'Europe, apporter une assistance morale, matérielle et culturelle aux ressortissants de la Rive Gauche Sanaga -Maritime d'Europe confrontés à d'éventuelles difficultés, intervenir dans les domaines de la pauvreté,de l'accueil des exclus, de la santé , des personnes âgées, des minorités, de la prévention ainsi que de l'enfance, de la jeunesse et des loisirs, aider au développement des cantons Bakoko  Rive Gauche Sanaga-Maritime (au Cameroun), à l'amélioration des conditions de soins de santé et permettre l'éducation pour tous",44,RUE,Pierre Mendès France,91700,Sainte-Geneviève-des-Bois,,44 rue pierre mendes france 91700 sainte-genevieve-des-bois,Essonne,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AUTRES,2.3476045,48.6377959,https://www.facebook.com/Association-dynamique-des-ressortissants-de-la-sanaga-maritime-267276057532424/posts,https://www.helloasso.com/associations/entraide-togo
1656,1712105,W913005620,ASSOCIATION DES AMIES FIDELES DE FRANCE (ADAFF),"solidarité et défense des intérêts des membres ; soutien matériel et moral des membres en cas de difficultés ; prévention contre la délinquance, discrimination et l'exclusion ; promotion de interculturalité et de la citoyenneté ; organisation d'activités culturelles, récréatives et socio-éducatives ; promotion des différentes cultures camerounaises en France et à l'étranger ; étude et recherche prospective pour le développement national, dans un cadre d'éducation citoyenne, de partage, de promotion et d'échange avec l'Afrique ; inscrire la nouvelle génération camerounaise et française dans une dynamique du développement durable ; apporter une assistance stratégique d'aide à la décision et à l'épanouissement des personnes physiques et morales du Cameroun",13,RUE,du Canal,91160,Longjumeau,,13 rue du canal 91160 longjumeau,Essonne,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AUTRES,2.288854,48.6946471,https://fr-fr.facebook.com/Amis-Fid%C3%A8les-de-nos-Fid%C3%A8les-Amis-317048401834363/posts/,https://www.helloasso.com/associations/association-des-scouts-unitaires-de-france/collectes/les-suf-j-y-tiens-je-les-soutiens
1657,1712292,W913005807,ASSOCIATION CAMEROUNAISE DES HANDBALLEURS ET SYMPATHISANTS DE LA DIASPORA (ACAHSYD),"le rassemblement, l'entente, la fraternité, la solidarité et l'entraide entre les membres, ainsi que la recherche des voies et moyens pour le développement et la pratique du Handball et ses acteurs ; le but visé est de permettre une mise en oeuvre efficace, ordonnée et sereine des objectifs définis dans les statuts",,ALL,du Chantier de Justice,91360,Villemoisson-sur-Orge,,allee du chantier de justice 91360 villemoisson-sur-orge,Essonne,Île-de-France,SPORTS/ ACTIVITÉS DE PLEIN AIR,AUTRES,2.3317109,48.6621815,https://www.facebook.com/groups/434599569893942/posts/3755286297825236/,https://www.helloasso.com/associations/union-des-camerounais-de-l-etranger/collectes/fonds-de-solidarite-de-la-diaspora-camerounaise-d-europe-par-association-uce/don
1658,1713136,W913006657,ASSOCIATION POUR LA GESTION DURABLE DE LA FORÊT DE CAMPO,La restauration de la concession forestière de Campo Sud (Cameroun) par l'introduction d'activités alternatives à la coupe du bois.,24,RUE,de Courdimanche,91940,Ulis,,24 rue de courdimanche 91940 ulis,Essonne,Île-de-France,ENVIRONNEMENT/  CADRE DE VIE,AUTRES,2.1775085,48.6847603,https://www.facebook.com/cagdft/posts,https://www.helloasso.com/associations/coeur-de-foret
1659,1713248,W913006769,CONSEIL REPRESENTATIF DES CAMEROUNAIS DE LA DIASPORA,"réunir des enfants ou des amis du Cameroun ayant à coeur de conduire cette partie du monde vers des nuages de prospérité ; être un cercle de réflexion, d'échange d'expériences et une force de proposition ; être un club d'accueil de personnalités extérieures concernées par son champ d'action et de réflexion ; entretenir des relations étroites et régulières avec les dirigeants africains ainsi qu'avec des politiques de tous bords, les opérateurs économiques, les leaders de la société civile et des organisations internationales ; contribuer à une réflexion sur le rôle joué par les pays individualisés dans les coopération internationale ; organiser des colloques, séminaires, conférences, salons et autres rencontres internationales sur son champ de réflexion et d'étude et participer à toute manifestation portant sur des sujets de sa compétence ; encourager, promouvoir et publier toutes recherches et tous travaux universitaires ainsi que tous actes portant sur la promotion de l'Afrique ; collaborer avec des associations françaises ou étrangères ayant un objet similaire ; mener des études des grands problèmes politiques, économiques et sociaux qui minent l'Afrique et le monde dans une vision stratégique globale, et promotion d'idées visant à favoriser le développement économique, social et culturel ; procéder à la réalisation et / ou à l'édition d'ouvrages, d'articles, de rapports et assurer ou faire assurer leur diffusion ; organiser et participer à des colloques, séminaires, conférences, débats, etc. ; prendre plus généralement toute position publique conforme à son objet social ; assurer le rôle d'interface entre les opérateurs économiques étrangers et africains",58,AV,Jean Jaurès,91120,Palaiseau,,58 avenue jean jaures 91120 palaiseau,Essonne,Île-de-France,CLUBS/ CERCLES DE RÉFLEXION,AUTRES,2.3526621,48.6845107,https://www.facebook.com/concamed/videos/le-ccd-manifeste-devant-le-crif-conseil-repr%C3%A9sentatif-des-institutions-juives-de/735333607190381/,https://www.helloasso.com/associations/union-des-camerounais-de-l-etranger/collectes/fonds-de-solidarite-de-la-diaspora-camerounaise-d-europe-par-association-uce/don
1660,1713298,W913006819,PREPAVOGT ALUMNI,créer un réseau d'anciens Prépavogtois ayant un impact sur la scène nationale et internationale ; contribuer au développement et à l'émergence de ses membres ; être utile à ceux désirant rentrer au Cameroun ; apporter un lien d'échange et de partage entre les Prépavogtois et ex-Prépavogtois ; participer a l'orientation scolaire et professionnelle des Prépavogtois ; bâtir un héritage pour les générations futures,7,RUE,Victor Basch,91300,Massy,https://anciensprepavogt.wordpress.com/,7 rue victor basch 91300 massy,Essonne,Île-de-France,ÉDUCATION  FORMATION,AUTRES,2.2700404,48.7288165,https://www.facebook.com/anciensprepavogt/,https://www.helloasso.com/associations/prepavogt-alumni
1661,1714171,W913007692,ASSOCIATION DES ANCIENS FOOTBALLEURS ET SYMPATHISANTS DE L'OUEST-DIASPO (AAFSO DIASPO),"apporter un soutien moral, matériel et financier aux jeunes défavorisés, aux personnes en situation de précarité et aux malades à travers des structures sociales existantes dans la région de l'ouest Cameroun telles que (hôpitaux, orphelinats, écoles, centres d'insertion, associations sportives...) et aussi la construction des centres socio-éducatifs",5,RUE,du Plateau,91700,Sainte-Geneviève-des-Bois,,5 rue du plateau 91700 sainte-genevieve-des-bois,Essonne,Île-de-France,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,2.3320988,48.6330735,https://www.facebook.com/groups/1766584463652733,https://www.helloasso.com/associations/la-dalle-angevine
1662,1714246,W913007767,ONLYUS,"aider à la réalisation de projets de développement en France comme au Cameroun dans le champ économique, social, médical ou culturel ;
soutenir des projets collectifs en lien avec la population et plus particulièrement des groupes de femmes, dont l'intérêt est reconnu par l'ensemble des adhérents ;
promouvoir, faciliter et encadrer les initiatives favorisant le développement communautaire;
cultiver et consolider les liens de fraternité, de solidarité, d'assistance et d'entraide entre membres;
Exercer des activités économiques telles que la vente de produits, de services ou de prestations",12,RUE,du Chateau D Eau,91630,Marolles-en-Hurepoix,,12 rue du chateau d eau 91630 marolles-en-hurepoix,Essonne,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AUTRES,2.2925121,48.5618426,https://www.facebook.com/AssociationOnlyUs/,https://www.helloasso.com/associations/only-us
1663,1714332,W913007853,ASSOCIATION DES PETITS ENFANTS MBEPIB,"cette association crée à la mémoire de Mbepib Thérèse décédée en début d'année 2017,  a pour objet de promouvoir la solidarité sous toutes ses formes notamment en développant des activités de prévention, de formation et d'animation à caractère culturel, sportif et social en direction des jeunes et des familles camerounaises défavorisées plus précisément au sein des villages de l'ouest ( Dschang, Bafou
)
les moyens d'actions de l'association sont :
-	la création, la gestion, l'animation et le développement d'uvres d'entraide et d'assistance fondées sur des principes identitaires tant pour les enfants, les jeunes, les familles que les personnes âgées ;
-	intervenir dans les domaines de la pauvreté, de l'accueil des exclus, de la santé, des personnes âgées, des minorités, de la prévention ainsi que de l'enfance, de la jeunesse et des loisirs ;
elle organise notamment, sans but lucratif",8,RUE,DE LA PEROUSE,91300,Massy,,8 rue de la perouse 91300 massy,Essonne,Île-de-France,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,1.399492,49.6902106,https://www.facebook.com/AssociationPEA/,https://www.helloasso.com/associations/association-de-defense-des-droits-des-enfants-places-et-de-leur-famille
1664,1714376,W913007897,ASSOCIATION DE DÉVELOPPEMENT INTERNATIONAL POUR LA VALIDITÉ DES ACTIONS SOCIALES,"faciliter l'intégration des citoyens à dimension internationale dans une dynamique sociale, culturelle, sportive en favorisant leur épanouissement.
Elle a pour ambition de lutter contre l'exclusion sociale particulièrement des enfants et des personne âgées.
Elle a pour objectif de créer des espaces d'accueil pour les enfants et les jeunes au Cameroun, des services d'assistances aux personnes âgées en situation de dépendance ou non, en valorisant le bien vieillir chez soi en France et au Cameroun, des forums de maillages associatifs, de réseaux de partenaires, de sponsoring et de coopération internationale humanitaire, développant un vivier d'acteurs autour de l'environnement, lécologie etc",28,RUE,Toulouse Lautrec,91300,Massy,,28 rue toulouse lautrec 91300 massy,Essonne,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AUTRES,2.2401727,48.7285906,https://www.facebook.com/AssociationdActionpourleDeveloppement/,https://www.helloasso.com/associations/association-de-developpement-international-pour-la-vitalite-des-actions-sociales
1665,1714767,W913008394,L'ASSOCIATION « ANCIENS SPORTIFS DE BERTOUA CAMEROUN - FRANCE »,"l'encadrement et l'éducation des jeunes de la ville de bertoua (cameroun) par la pratique du sport ; afin d'atteindre cet objectif, les activités envisagées dont notamment : le recrutement des encadreurs sportifs, le recensement des jeunes dans les établissements scolaires, le recensement des enfants de la rue, l'organisation d'actions de financement pour doter les différentes disciplines en matériel sportif, la signature d'un partenariat avec les autorités sportives pour lutilisation des infrastructures sportives publiques ;",8,RUE,Jean François DE LA PEROUSE,91300,Massy,,8 rue jean francois de la perouse 91300 massy,Essonne,Île-de-France,SPORTS/ ACTIVITÉS DE PLEIN AIR,AUTRES,2.2625441852449915,48.7203968,https://www.facebook.com/groups/168686990488917/,https://www.helloasso.com/associations/anciens-sportif-de-bertoua-cameroun
1666,1714889,W913008516,NJOMBE DIASPORA,"rassembler tous les ressortissants de la ville de Njombé résidants hors du Cameroun afin de promouvoir la solidarité sous toutes ses formes notamment en développant des activités de prévention, de formation et d'animation à caractère culturel, sportif et social en direction des jeunes et de la famille ; concevoir les projets d'amélioration des conditions de vie de la population de Njombé et chercher des financements ; promouvoir les partenariats entre la commune de Njombé au Cameroun avec les organismes non gouvernementales et les autres villes de par le monde",3,ALL,Louise Bruneau,91120,Palaiseau,,3 allee louise bruneau 91120 palaiseau,Essonne,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AUTRES,2.240654263125008,48.72110355,https://www.facebook.com/njombe.diaspora,https://www.helloasso.com/associations/afriqu-elles/evenements/sommet-de-la-diaspora-africaine-2
1667,1715431,W913012058,LES AMIS DES TOUT PETITS DU CAMEROUN (LAMPC),"accès au soins, accès a l'éducation, construction des infrastructures pour les enfants et familles défavorisés vivant cameroun, et tous objets similaires, connexes ou complémentaires ou susceptibles d'en favoriser la réalisation ou le développement ;",11 bis,RUE,des Ponts,78290,Croissy-sur-Seine,,11 bis rue des ponts 78290 croissy-sur-seine,Yvelines,Île-de-France,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,2.14223,48.877347,https://www.facebook.com/LesamisDesToutPetits/,https://www.helloasso.com/associations/feiac-federation-evangelique-internationale-des-amis-du-cameroun
1668,1715778,W913012406,LES BÂTISSEURS,"mener des actions sociales et humanitaires visant à lutter contre l'exclusion, la solitude et la pauvreté en France et dans le monde ; elle se propose de : exercer la solidarité auprès des personnes exclues ou vivant dans une situation de précarité ; contribuer à l'amélioration de conditions de vie des populations au Cameroun ; soutenir et pratiquer l'entraide entre les adhérents en mettant en place des temps de partages, de convivialité et d'échanges entre adhérents et sympathisants afin de garder les liens d'amitié et de fraternité",6,ALL,Charles Gounod,91310,Longpont-sur-Orge,,6 allee charles gounod 91310 longpont-sur-orge,Essonne,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AUTRES,2.2790955,48.6545472,https://www.facebook.com/batisseursdunmondemeilleur/,https://www.helloasso.com/associations/les-batisseurs
